user_id,signup_date,country,city,platform,acquisition_channel,age_group,experiment_group,first_device_type
U04535,2024-03-10,France,Paris,iOS,Direct,25-34,control,iOS
U04536,2024-12-30,Spain,Barcelona,iOS,Direct,45-54,control,iOS
U04537,2025-02-22,Spain,Barcelona,Android,Paid Search,25-34,control,Android
U04538,2024-03-12,France,Paris,iOS,Referral,25-34,control,iOS
U04539,2025-03-23,Austria,Vienna,Android,Paid Social,45-54,treatment,Android
U04540,2024-10-24,Spain,Madrid,Android,Paid Search,55+,control,Android
U04541,2025-02-12,Spain,Madrid,iOS,Referral,55+,treatment,iOS
U04542,2025-03-26,Germany,Berlin,Web,Organic,18-24,treatment,Web
U04543,2024-09-07,Netherlands,Amsterdam,iOS,Organic,35-44,treatment,iOS
U04544,2024-03-05,Austria,Vienna,iOS,Paid Search,35-44,control,iOS
U04545,2025-04-19,France,Paris,iOS,Paid Social,35-44,treatment,iOS
U04546,2024-01-13,France,Paris,iOS,Direct,35-44,control,iOS
U04547,2024-06-06,Germany,Munich,Android,Referral,25-34,treatment,Android
U04548,2024-02-05,Netherlands,Amsterdam,Web,Organic,25-34,treatment,Web
U04549,2024-01-17,Germany,Munich,Android,Paid Social,25-34,treatment,Android
U04550,2024-01-09,Spain,Madrid,Android,Referral,25-34,control,Android
U04551,2024-04-19,Austria,Vienna,Android,Paid Search,45-54,treatment,Android
U04552,2024-07-31,Spain,Madrid,Android,Paid Social,45-54,treatment,Android
U04553,2024-12-06,Netherlands,Amsterdam,Android,Partnership,25-34,treatment,Android
U04554,2024-03-27,Spain,Barcelona,Android,Paid Search,18-24,treatment,Android
U04555,2024-01-26,Netherlands,Amsterdam,Web,Organic,25-34,treatment,Web
U04556,2024-06-02,Spain,Barcelona,iOS,Organic,18-24,treatment,iOS
U04557,2024-03-20,France,Paris,Android,Paid Search,55+,treatment,Android
U04558,2024-12-19,Germany,Berlin,Android,Paid Social,25-34,control,Android
U04559,2024-10-20,France,Paris,Android,Referral,18-24,treatment,Android
U04560,2025-02-18,Netherlands,Amsterdam,Android,Referral,45-54,treatment,Android
U04561,2025-03-29,Austria,Vienna,iOS,Paid Social,35-44,control,iOS
U04562,2024-07-05,Netherlands,Amsterdam,iOS,Organic,18-24,control,iOS
U04563,2025-03-22,France,Paris,Web,Organic,35-44,treatment,Web
U04564,2024-06-24,Netherlands,Amsterdam,iOS,Paid Search,25-34,treatment,iOS
U04565,2025-01-25,Netherlands,Amsterdam,Web,Paid Social,25-34,treatment,Android
U04566,2024-11-27,Netherlands,Amsterdam,iOS,Organic,18-24,control,iOS
U04567,2024-08-21,Austria,Vienna,Android,Direct,25-34,treatment,Android
U04568,2025-03-02,France,Paris,iOS,Organic,25-34,control,iOS
U04569,2024-08-05,Spain,Barcelona,iOS,Paid Search,18-24,treatment,iOS
U04570,2024-07-30,Germany,Hamburg,Android,Referral,25-34,control,Android
U04571,2025-03-20,Spain,Madrid,iOS,Paid Search,25-34,control,iOS
U04572,2024-01-17,Spain,Madrid,Android,Paid Search,55+,treatment,Android
U04573,2024-11-27,Spain,Madrid,iOS,Paid Search,25-34,treatment,iOS
U04574,2024-06-27,Germany,Munich,Android,Paid Search,18-24,control,Android
U04575,2024-02-17,France,Paris,iOS,Organic,25-34,treatment,iOS
U04576,2024-03-03,Germany,Hamburg,iOS,Paid Search,18-24,control,iOS
U04577,2024-11-23,Spain,Barcelona,Android,Paid Search,25-34,control,Android
U04578,2024-04-18,France,Paris,Android,Referral,25-34,control,Android
U04579,2024-01-31,Spain,Madrid,Android,Paid Search,35-44,treatment,Android
U04580,2024-05-06,Austria,Vienna,Android,Referral,35-44,treatment,Android
U04581,2025-05-10,Austria,Vienna,Android,Organic,35-44,treatment,Android
U04582,2024-03-21,Austria,Vienna,Android,Paid Social,35-44,treatment,Android
U04583,2024-11-24,Germany,Munich,Android,Paid Social,55+,control,Android
U04584,2024-08-20,France,Paris,Android,Paid Search,,treatment,Android
U04585,2024-06-12,France,Paris,iOS,Organic,35-44,control,iOS
U04586,2024-02-03,France,Paris,Android,Paid Search,35-44,treatment,Android
U04587,2024-02-23,Germany,Hamburg,Web,Organic,18-24,treatment,Web
U04588,2025-01-19,Austria,Vienna,iOS,Paid Search,25-34,treatment,iOS
U04589,2024-02-17,France,Paris,iOS,Partnership,18-24,control,iOS
U04590,2024-08-03,France,Paris,Web,Paid Search,25-34,control,Web
U04591,2025-02-03,Germany,Munich,Web,Organic,45-54,treatment,Android
U04592,2025-04-03,Austria,Vienna,Android,Direct,,control,Android
U04593,2024-08-11,Germany,Berlin,Android,Organic,18-24,treatment,Android
U04594,2024-09-15,Germany,Berlin,Android,Organic,45-54,treatment,Android
U04595,2024-03-28,France,Paris,iOS,Partnership,25-34,treatment,iOS
U04596,2025-04-26,France,Paris,iOS,Organic,18-24,treatment,iOS
U04597,2024-04-01,Germany,Berlin,Android,Organic,25-34,control,Android
U04598,2024-01-20,Germany,Berlin,Android,Direct,18-24,control,Android
U04599,2024-02-25,France,Paris,Android,Referral,18-24,control,Android
U04600,2024-10-21,Germany,Hamburg,Android,Paid Search,35-44,treatment,Android
U04601,2024-05-09,Austria,Vienna,Android,Referral,35-44,treatment,Android
U04602,2025-03-17,France,Paris,iOS,Partnership,18-24,treatment,iOS
U04603,2025-02-22,Spain,Barcelona,iOS,Paid Search,35-44,control,iOS
U04604,2024-05-01,Germany,Berlin,Android,Partnership,45-54,control,Android
U04605,2024-03-05,Germany,Berlin,Web,Organic,18-24,control,Web
U04606,2024-04-25,Germany,Berlin,Android,Partnership,25-34,treatment,Android
U04607,2024-07-26,Germany,Munich,iOS,Paid Social,45-54,control,iOS
U04608,2025-02-11,Germany,Munich,Android,Paid Search,35-44,treatment,Android
U04609,2024-12-13,Germany,Munich,Android,Paid Search,45-54,control,Android
U04610,2024-04-14,Netherlands,Amsterdam,iOS,Partnership,18-24,control,iOS
U04611,2025-05-09,Austria,Vienna,iOS,Paid Search,25-34,treatment,iOS
U04612,2024-12-08,Austria,Vienna,Web,Paid Search,18-24,control,iOS
U04613,2024-11-01,Netherlands,Amsterdam,Android,Referral,25-34,control,Android
U04614,2024-02-20,Germany,Hamburg,Web,Paid Search,55+,treatment,Android
U04615,2025-05-02,Austria,Vienna,iOS,Partnership,18-24,control,iOS
U04616,2024-09-18,Austria,Vienna,Android,Paid Search,25-34,treatment,Android
U04617,2024-09-14,Spain,Barcelona,Android,Paid Search,25-34,treatment,Android
U04618,2024-12-13,Austria,Vienna,iOS,Paid Social,35-44,treatment,iOS
U04619,2024-05-16,France,Paris,iOS,Paid Search,25-34,treatment,iOS
U04620,2024-02-18,Germany,Berlin,Android,Referral,35-44,treatment,Android
U04621,2024-03-28,France,Paris,iOS,Organic,45-54,control,iOS
U04622,2024-12-12,Germany,Berlin,iOS,Direct,35-44,treatment,iOS
U04623,2024-01-23,Netherlands,Amsterdam,iOS,Referral,,control,iOS
U04624,2024-08-05,Spain,Madrid,Android,Organic,18-24,treatment,Android
U04625,2025-02-11,Spain,Madrid,Android,Organic,25-34,treatment,Android
U04626,2024-07-02,France,Paris,Android,Partnership,25-34,control,Android
U04627,2024-09-10,Spain,Barcelona,Android,Referral,35-44,treatment,Android
U04628,2025-04-15,Austria,Vienna,Android,Paid Social,35-44,treatment,Android
U04629,2025-04-21,Netherlands,Amsterdam,Web,Organic,18-24,control,Web
U04630,2025-02-19,Spain,Barcelona,iOS,Paid Search,35-44,control,iOS
U04631,2024-05-07,France,Paris,Android,Paid Social,35-44,control,Android
U04632,2025-03-29,Germany,Berlin,iOS,Partnership,25-34,control,iOS
U04633,2024-04-10,Austria,Vienna,iOS,Paid Search,35-44,control,iOS
U04634,2024-09-12,Germany,Berlin,Android,Paid Search,18-24,control,Android
U04635,2024-05-12,Germany,Hamburg,iOS,Paid Search,55+,control,iOS
U04636,2024-04-11,France,Paris,iOS,Organic,25-34,treatment,iOS
U04637,2024-01-28,Austria,Vienna,Android,Organic,25-34,treatment,Android
U04638,2024-09-10,Germany,Munich,Web,Referral,25-34,control,Web
U04639,2025-04-20,France,Paris,iOS,Organic,35-44,control,iOS
U04640,2024-09-04,Spain,Barcelona,Android,Organic,25-34,control,Android
U04641,2024-08-10,France,Paris,iOS,Paid Search,25-34,treatment,iOS
U04642,2025-03-30,Germany,Hamburg,Android,Referral,25-34,treatment,Android
U04643,2024-09-16,France,Paris,Web,Organic,35-44,treatment,Web
U04644,2025-01-26,Netherlands,Amsterdam,iOS,Organic,45-54,control,iOS
U04645,2024-02-09,Spain,Madrid,iOS,Referral,35-44,treatment,iOS
U04646,2025-03-10,Spain,Barcelona,Web,Paid Search,45-54,treatment,Android
U04647,2024-02-23,Germany,Berlin,iOS,Organic,18-24,treatment,iOS
U04648,2024-02-14,Netherlands,Amsterdam,Web,Organic,18-24,control,Web
U04649,2025-01-30,Germany,Munich,iOS,Paid Search,18-24,treatment,iOS
U04650,2024-05-20,Netherlands,Amsterdam,Android,Paid Social,35-44,control,Android
U04651,2024-04-23,Germany,Berlin,Android,Partnership,25-34,treatment,Android
U04652,2024-12-12,France,Paris,Android,Partnership,25-34,treatment,Android
U04653,2025-02-01,France,Paris,iOS,Organic,55+,treatment,iOS
U04654,2024-01-06,Netherlands,Amsterdam,Android,Organic,18-24,treatment,Android
U04655,2024-10-11,France,Paris,iOS,Paid Social,25-34,treatment,iOS
U04656,2024-04-10,Germany,Munich,Web,Referral,45-54,treatment,iOS
U04657,2024-05-23,France,Paris,Web,Organic,35-44,treatment,Web
U04658,2025-03-08,France,Paris,iOS,Organic,55+,treatment,iOS
U04659,2024-12-03,Spain,Madrid,Android,Organic,45-54,treatment,Android
U04660,2024-02-08,Spain,Madrid,Android,Paid Social,18-24,treatment,Android
U04661,2025-04-28,Netherlands,Amsterdam,iOS,Paid Social,25-34,control,iOS
U04662,2024-06-29,Germany,Hamburg,Web,Referral,55+,treatment,Web
U04663,2024-03-15,Austria,Vienna,Android,Paid Social,18-24,control,Android
U04664,2024-04-11,France,Paris,iOS,Paid Social,18-24,control,iOS
U04665,2024-09-20,France,Paris,Android,Direct,25-34,treatment,Android
U04666,2024-05-25,Netherlands,Amsterdam,Android,Paid Search,18-24,control,Android
U04667,2024-10-10,Spain,Madrid,Android,Organic,18-24,control,Android
U04668,2024-01-17,France,Paris,iOS,Paid Search,18-24,treatment,iOS
U04669,2025-02-22,Germany,Berlin,Android,Direct,18-24,control,Android
U04670,2024-03-18,Netherlands,Amsterdam,iOS,Paid Social,35-44,control,iOS
U04671,2024-07-27,Netherlands,Amsterdam,Android,Paid Social,,treatment,Android
U04672,2024-02-04,Spain,Madrid,iOS,Organic,18-24,treatment,iOS
U04673,2025-04-12,France,Paris,Android,Organic,18-24,treatment,Android
U04674,2025-04-09,Spain,Barcelona,Android,Paid Search,35-44,control,Android
U04675,2025-02-13,France,Paris,Android,Organic,25-34,control,Android
U04676,2024-11-05,Austria,Vienna,iOS,Paid Search,25-34,control,iOS
U04677,2024-07-14,Germany,Hamburg,iOS,Organic,35-44,treatment,iOS
U04678,2024-06-19,France,Paris,Android,Organic,55+,control,Android
U04679,2024-05-24,Spain,Barcelona,iOS,Organic,35-44,treatment,iOS
U04680,2024-12-25,France,Paris,Android,Partnership,18-24,treatment,Android
U04681,2024-02-11,Germany,Munich,iOS,Partnership,25-34,treatment,iOS
U04682,2024-04-05,Spain,Barcelona,iOS,Paid Search,35-44,treatment,iOS
U04683,2024-12-18,France,Paris,iOS,Paid Social,18-24,control,iOS
U04684,2025-02-14,France,Paris,iOS,Referral,25-34,treatment,iOS
U04685,2024-04-13,Spain,Madrid,iOS,Paid Social,55+,control,iOS
U04686,2025-03-28,Netherlands,Amsterdam,Android,Organic,55+,control,Android
U04687,2024-10-05,Spain,Barcelona,iOS,Paid Social,25-34,treatment,iOS
U04688,2025-04-25,Netherlands,Amsterdam,Web,Organic,35-44,treatment,Web
U04689,2025-03-25,Germany,Munich,iOS,Paid Search,,treatment,iOS
U04690,2025-02-06,Austria,Vienna,iOS,Partnership,35-44,treatment,iOS
U04691,2024-11-17,France,Paris,iOS,Referral,55+,control,iOS
U04692,2024-07-31,Spain,Madrid,Web,Partnership,35-44,control,iOS
U04693,2024-12-12,Germany,Hamburg,Android,Organic,25-34,control,Android
U04694,2024-04-16,France,Paris,Android,Organic,18-24,treatment,Android
U04695,2025-03-06,Germany,Munich,Android,Organic,35-44,control,Android
U04696,2024-06-02,Spain,Barcelona,iOS,Direct,35-44,control,iOS
U04697,2024-08-01,Germany,Berlin,iOS,Paid Search,35-44,treatment,iOS
U04698,2024-04-19,France,Paris,iOS,Paid Social,35-44,treatment,iOS
U04699,2024-09-09,Germany,Hamburg,iOS,Paid Social,45-54,control,iOS
U04700,2024-03-23,Netherlands,Amsterdam,iOS,Paid Social,18-24,control,iOS
U04701,2025-01-28,Spain,Madrid,Android,Paid Social,25-34,control,Android
U04702,2024-02-20,France,Paris,iOS,Direct,55+,control,iOS
U04703,2025-03-07,France,Paris,Web,Organic,55+,treatment,Web
U04704,2024-03-06,Austria,Vienna,Android,Organic,35-44,treatment,Android
U04705,2025-01-25,Austria,Vienna,iOS,Paid Search,25-34,control,iOS
U04706,2025-02-08,Netherlands,Amsterdam,iOS,Paid Social,25-34,treatment,iOS
U04707,2025-04-10,Spain,Barcelona,Android,Referral,45-54,treatment,Android
U04708,2024-02-07,Netherlands,Amsterdam,Android,Organic,35-44,control,Android
U04709,2024-09-23,Germany,Berlin,iOS,Referral,18-24,treatment,iOS
U04710,2025-02-11,Spain,Barcelona,Web,Partnership,35-44,treatment,Web
U04711,2024-09-26,Austria,Vienna,iOS,Referral,55+,control,iOS
U04712,2024-02-20,Austria,Vienna,iOS,Direct,25-34,treatment,iOS
U04713,2024-11-29,Netherlands,Amsterdam,Android,Paid Search,35-44,control,Android
U04714,2025-02-08,Germany,Hamburg,Android,Paid Social,25-34,control,Android
U04715,2024-03-18,Spain,Barcelona,iOS,Organic,25-34,treatment,iOS
U04716,2024-07-11,Netherlands,Amsterdam,Android,Organic,25-34,control,Android
U04717,2025-02-15,Spain,Madrid,iOS,Paid Social,25-34,treatment,iOS
U04718,2024-12-24,France,Paris,iOS,Paid Search,55+,control,iOS
U04719,2025-02-04,Germany,Munich,Web,Paid Search,18-24,treatment,Web
U04720,2024-05-13,Spain,Madrid,Android,Paid Social,25-34,treatment,Android
U04721,2024-01-22,Austria,Vienna,iOS,Direct,25-34,treatment,iOS
U04722,2024-07-01,Austria,Vienna,iOS,Partnership,55+,treatment,iOS
U04723,2024-05-23,France,Paris,Android,Paid Social,18-24,control,Android
U04724,2024-11-24,France,Paris,Android,Referral,18-24,treatment,Android
U04725,2025-03-20,Netherlands,Amsterdam,iOS,Referral,35-44,control,iOS
U04726,2024-05-25,Netherlands,Amsterdam,Web,Paid Search,25-34,control,Web
U04727,2024-07-27,Austria,Vienna,Android,Organic,55+,control,Android
U04728,2024-12-30,Germany,Munich,Android,Paid Search,35-44,control,Android
U04729,2024-06-28,Germany,Berlin,Web,Paid Social,18-24,treatment,Web
U04730,2025-03-30,Spain,Barcelona,iOS,Partnership,25-34,treatment,iOS
U04731,2024-04-20,Netherlands,Amsterdam,Android,Referral,45-54,treatment,Android
U04732,2024-07-16,France,Paris,Android,Organic,55+,treatment,Android
U04733,2024-01-26,France,Paris,iOS,Organic,18-24,control,iOS
U04734,2024-10-01,Austria,Vienna,Android,Organic,45-54,treatment,Android
U04735,2024-12-27,Netherlands,Amsterdam,Web,Paid Search,35-44,control,Web
U04736,2024-02-14,Spain,Barcelona,Android,Organic,35-44,treatment,Android
U04737,2024-06-24,Germany,Munich,Web,Paid Search,18-24,control,Web
U04738,2025-01-17,Netherlands,Amsterdam,Android,Partnership,35-44,treatment,Android
U04739,2024-04-22,Germany,Berlin,Android,Paid Social,18-24,treatment,Android
U04740,2024-08-15,Spain,Barcelona,Android,Paid Search,25-34,treatment,Android
U04741,2025-02-18,Austria,Vienna,iOS,Organic,25-34,treatment,iOS
U04742,2024-04-05,Germany,Hamburg,iOS,Referral,55+,control,iOS
U04743,2024-12-23,Germany,Hamburg,Android,Partnership,55+,treatment,Android
U04744,2025-01-23,Spain,Madrid,iOS,Referral,18-24,treatment,iOS
U04745,2024-07-23,Netherlands,Amsterdam,iOS,Partnership,18-24,control,iOS
U04746,2025-05-07,Spain,Madrid,iOS,Organic,25-34,treatment,iOS
U04747,2024-09-11,Germany,Berlin,iOS,Partnership,25-34,control,iOS
U04748,2024-03-22,Germany,Munich,Android,Paid Social,18-24,treatment,Android
U04749,2025-04-03,Spain,Barcelona,Android,Paid Search,25-34,treatment,Android
U04750,2024-11-29,France,Paris,iOS,Paid Search,25-34,treatment,iOS
U04751,2024-08-15,Spain,Madrid,Android,Paid Search,25-34,treatment,Android
U04752,2025-05-04,Netherlands,Amsterdam,iOS,Referral,25-34,control,iOS
U04753,2024-11-30,Spain,Barcelona,iOS,Paid Search,25-34,treatment,iOS
U04754,2024-11-28,Spain,Madrid,iOS,Organic,25-34,treatment,iOS
U04755,2024-01-24,Austria,Vienna,Android,Direct,45-54,control,Android
U04756,2024-05-16,France,Paris,Android,Paid Social,55+,control,Android
U04757,2024-07-16,France,Paris,iOS,Partnership,18-24,control,iOS
U04758,2025-05-14,Austria,Vienna,iOS,Referral,25-34,treatment,iOS
U04759,2025-04-11,France,Paris,iOS,Organic,18-24,control,iOS
U04760,2024-10-18,Spain,Barcelona,Android,Organic,45-54,control,Android
U04761,2025-02-06,Germany,Munich,iOS,Referral,55+,treatment,iOS
U04762,2024-12-16,Germany,Berlin,Android,Referral,55+,treatment,Android
U04763,2024-08-27,Netherlands,Amsterdam,iOS,Organic,25-34,control,iOS
U04764,2025-01-19,France,Paris,Android,Organic,25-34,control,Android
U04765,2024-01-19,Germany,Berlin,iOS,Referral,55+,treatment,iOS
U04766,2024-03-08,France,Paris,Web,Paid Search,18-24,control,iOS
U04767,2025-01-28,Austria,Vienna,Android,Organic,35-44,control,Android
U04768,2024-09-16,Germany,Munich,Android,Referral,45-54,control,Android
U04769,2024-09-15,Spain,Barcelona,iOS,Paid Search,18-24,treatment,iOS
U04770,2025-04-10,Austria,Vienna,iOS,Referral,25-34,treatment,iOS
U04771,2024-07-06,Germany,Munich,iOS,Paid Search,18-24,treatment,iOS
U04772,2024-12-06,Spain,Barcelona,Android,Referral,55+,treatment,Android
U04773,2024-06-03,Spain,Madrid,Web,Organic,55+,control,Android
U04774,2024-08-09,Netherlands,Amsterdam,Android,Organic,25-34,control,Android
U04775,2024-02-13,France,Paris,Android,Paid Social,35-44,control,Android
U04776,2024-03-14,Spain,Barcelona,iOS,Paid Search,35-44,control,iOS
U04777,2024-03-13,France,Paris,iOS,Paid Social,35-44,treatment,iOS
U04778,2024-10-18,Austria,Vienna,Web,Partnership,25-34,control,Android
U04779,2025-01-06,Austria,Vienna,iOS,Paid Social,35-44,treatment,iOS
U04780,2025-03-03,Austria,Vienna,Android,Paid Search,35-44,control,Android
U04781,2025-03-17,France,Paris,iOS,Paid Search,18-24,treatment,iOS
U04782,2024-02-07,Germany,Berlin,Android,Paid Social,25-34,control,Android
U04783,2025-05-08,Spain,Madrid,Web,Paid Social,18-24,control,Web
U04784,2024-12-13,Spain,Barcelona,Android,Partnership,55+,control,Android
U04785,2024-08-08,France,Paris,iOS,Paid Social,35-44,control,iOS
U04786,2024-05-10,Netherlands,Amsterdam,iOS,Paid Search,25-34,treatment,iOS
U04787,2024-09-06,Germany,Munich,iOS,Partnership,25-34,control,iOS
U04788,2024-12-23,Netherlands,Amsterdam,Android,Paid Search,18-24,control,Android
U04789,2024-07-01,Netherlands,Amsterdam,Web,Paid Social,55+,control,Web
U04790,2024-03-11,Spain,Madrid,iOS,Referral,25-34,treatment,iOS
U04791,2024-07-07,France,Paris,iOS,Paid Social,18-24,control,iOS
U04792,2025-05-09,Germany,Hamburg,Web,Organic,45-54,control,Android
U04793,2024-06-09,Germany,Hamburg,iOS,Organic,25-34,control,iOS
U04794,2024-02-17,Netherlands,Amsterdam,iOS,Referral,18-24,treatment,iOS
U04795,2024-02-14,France,Paris,Android,Partnership,55+,treatment,Android
U04796,2024-01-06,Spain,Madrid,iOS,Referral,25-34,treatment,iOS
U04797,2024-03-23,Spain,Barcelona,Android,Organic,35-44,control,Android
U04798,2024-05-17,Germany,Munich,Android,Paid Search,35-44,control,Android
U04799,2025-05-02,France,Paris,Android,Direct,45-54,treatment,Android
U04800,2024-01-24,France,Paris,Android,Paid Search,35-44,control,Android
U04801,2025-03-08,Spain,Madrid,Android,Paid Search,45-54,treatment,Android
U04802,2025-03-07,France,Paris,Android,Paid Search,18-24,treatment,Android
U04803,2024-09-18,Spain,Madrid,Android,Paid Search,18-24,control,Android
U04804,2024-07-18,Netherlands,Amsterdam,iOS,Organic,18-24,treatment,iOS
U04805,2025-04-09,France,Paris,Web,Direct,25-34,treatment,Web
U04806,2025-04-17,France,Paris,iOS,Paid Search,18-24,control,iOS
U04807,2024-04-28,Netherlands,Amsterdam,Android,Organic,18-24,treatment,Android
U04808,2024-07-01,Austria,Vienna,iOS,Referral,55+,control,iOS
U04809,2024-10-17,Netherlands,Amsterdam,Android,Paid Search,35-44,treatment,Android
U04810,2024-04-11,France,Paris,iOS,Referral,25-34,control,iOS
U04811,2024-05-07,Spain,Barcelona,Android,Partnership,35-44,treatment,Android
U04812,2025-01-06,Spain,Madrid,Android,Partnership,18-24,control,Android
U04813,2025-03-02,Germany,Hamburg,Android,Organic,18-24,treatment,Android
U04814,2024-04-26,Spain,Madrid,Web,Organic,25-34,treatment,Web
U04815,2025-01-16,Germany,Berlin,Android,Paid Social,25-34,treatment,Android
U04816,2024-06-26,Germany,Berlin,Web,Organic,25-34,control,Web
U04817,2024-08-20,Netherlands,Amsterdam,iOS,Organic,25-34,treatment,iOS
U04818,2024-11-04,Germany,Munich,Web,Organic,25-34,treatment,Web
